Country Name,Value,Indicator Name,Year
Mongolia,4.743740660615201,Domestic credit to private sector by banks (% of GDP),1997
Mongolia,3.8967135834901296,GDP growth (annual %),1997
Mongolia,,Lending interest rate (%),1997
Mongolia,,Real interest rate (%),1997
Morocco,,Bank nonperforming loans to total gross loans (%),1997
Morocco,40.5411802558455,Domestic credit to private sector by banks (% of GDP),1997
Morocco,-1.5607023560645499,GDP growth (annual %),1997
Morocco,,Lending interest rate (%),1997
Morocco,,Real interest rate (%),1997
Mozambique,,Bank nonperforming loans to total gross loans (%),1997
Mozambique,8.90313002384075,Domestic credit to private sector by banks (% of GDP),1997
Mozambique,11.3002320491695,GDP growth (annual %),1997
Mozambique,29.966666666666697,Lending interest rate (%),1997
Mozambique,18.3930683101827,Real interest rate (%),1997
Myanmar,,Bank nonperforming loans to total gross loans (%),1997
Myanmar,10.3188987314975,Domestic credit to private sector by banks (% of GDP),1997
Myanmar,5.65158296317641,GDP growth (annual %),1997
Myanmar,16.5,Lending interest rate (%),1997
Myanmar,-12.9259872974844,Real interest rate (%),1997
Namibia,,Bank nonperforming loans to total gross loans (%),1997
Namibia,42.084405022621205,Domestic credit to private sector by banks (% of GDP),1997
Namibia,4.22010045083552,GDP growth (annual %),1997
Namibia,20.1791666666667,Lending interest rate (%),1997
Namibia,12.3792537945975,Real interest rate (%),1997
Nepal,,Bank nonperforming loans to total gross loans (%),1997
Nepal,23.364514300584997,Domestic credit to private sector by banks (% of GDP),1997
Nepal,5.04861253590236,GDP growth (annual %),1997
Nepal,,Lending interest rate (%),1997
Nepal,,Real interest rate (%),1997
Netherlands,,Bank nonperforming loans to total gross loans (%),1997
Netherlands,,Domestic credit to private sector by banks (% of GDP),1997
Netherlands,4.32905332220884,GDP growth (annual %),1997
Netherlands,,Lending interest rate (%),1997
Netherlands,,Real interest rate (%),1997
New Caledonia,,Bank nonperforming loans to total gross loans (%),1997
New Caledonia,,Domestic credit to private sector by banks (% of GDP),1997
New Caledonia,2.0071523053911697,GDP growth (annual %),1997
New Caledonia,,Lending interest rate (%),1997
New Caledonia,,Real interest rate (%),1997
New Zealand,,Bank nonperforming loans to total gross loans (%),1997
New Zealand,100.35729618852301,Domestic credit to private sector by banks (% of GDP),1997
New Zealand,2.04950151736776,GDP growth (annual %),1997
New Zealand,,Lending interest rate (%),1997
New Zealand,,Real interest rate (%),1997
Nicaragua,,Bank nonperforming loans to total gross loans (%),1997
Nicaragua,16.171556535008303,Domestic credit to private sector by banks (% of GDP),1997
Nicaragua,3.9666508786279704,GDP growth (annual %),1997
Nicaragua,21.0175,Lending interest rate (%),1997
Nicaragua,10.238396991533001,Real interest rate (%),1997
Niger,,Bank nonperforming loans to total gross loans (%),1997
Niger,2.6511354101681497,Domestic credit to private sector by banks (% of GDP),1997
Niger,1.49464598528301,GDP growth (annual %),1997
Niger,,Lending interest rate (%),1997
Niger,,Real interest rate (%),1997
Nigeria,,Bank nonperforming loans to total gross loans (%),1997
Nigeria,7.01297636256998,Domestic credit to private sector by banks (% of GDP),1997
Nigeria,2.937099419752,GDP growth (annual %),1997
Nigeria,17.795,Lending interest rate (%),1997
Nigeria,12.1266118888179,Real interest rate (%),1997
Norway,,Bank nonperforming loans to total gross loans (%),1997
Norway,62.0330488723781,Domestic credit to private sector by banks (% of GDP),1997
Norway,5.28459298480296,GDP growth (annual %),1997
Norway,,Lending interest rate (%),1997
Norway,,Real interest rate (%),1997
Oman,,Bank nonperforming loans to total gross loans (%),1997
Oman,35.6491665982429,Domestic credit to private sector by banks (% of GDP),1997
Oman,6.03351230687564,GDP growth (annual %),1997
Oman,9.18025,Lending interest rate (%),1997
Oman,11.676480636725099,Real interest rate (%),1997
Pakistan,,Bank nonperforming loans to total gross loans (%),1997
Pakistan,24.64621514863,Domestic credit to private sector by banks (% of GDP),1997
Pakistan,1.01439601418494,GDP growth (annual %),1997
Pakistan,,Lending interest rate (%),1997
Pakistan,,Real interest rate (%),1997
Palau,,Bank nonperforming loans to total gross loans (%),1997
Palau,,Domestic credit to private sector by banks (% of GDP),1997
Palau,,GDP growth (annual %),1997
Palau,,Lending interest rate (%),1997
Palau,,Real interest rate (%),1997
Panama,,Bank nonperforming loans to total gross loans (%),1997
Panama,68.3132392603023,Domestic credit to private sector by banks (% of GDP),1997
Panama,6.460990440028991,GDP growth (annual %),1997
Panama,10.6308333333333,Lending interest rate (%),1997
Panama,8.87914328143493,Real interest rate (%),1997
Papua New Guinea,,Bank nonperforming loans to total gross loans (%),1997
Papua New Guinea,17.2761172947624,Domestic credit to private sector by banks (% of GDP),1997
Papua New Guinea,-3.90438965639359,GDP growth (annual %),1997
Papua New Guinea,10.4491666666667,Lending interest rate (%),1997
Papua New Guinea,1.86560265896151,Real interest rate (%),1997
Paraguay,,Bank nonperforming loans to total gross loans (%),1997
Paraguay,27.060836495307,Domestic credit to private sector by banks (% of GDP),1997
Paraguay,4.242516102698589,GDP growth (annual %),1997
Paraguay,27.786666666666697,Lending interest rate (%),1997
Paraguay,23.571650948309497,Real interest rate (%),1997
Peru,,Bank nonperforming loans to total gross loans (%),1997
Peru,24.4097995545657,Domestic credit to private sector by banks (% of GDP),1997
Peru,6.476824420797089,GDP growth (annual %),1997
Peru,30.911666666666697,Lending interest rate (%),1997
Peru,22.0244648803872,Real interest rate (%),1997
Philippines,,Bank nonperforming loans to total gross loans (%),1997
Philippines,56.4572350677431,Domestic credit to private sector by banks (% of GDP),1997
Philippines,5.18536227553224,GDP growth (annual %),1997
Philippines,16.27575,Lending interest rate (%),1997
Philippines,9.46238221496873,Real interest rate (%),1997
Poland,,Bank nonperforming loans to total gross loans (%),1997
Poland,20.562550647284898,Domestic credit to private sector by banks (% of GDP),1997
Poland,6.459525756336889,GDP growth (annual %),1997
Poland,,Lending interest rate (%),1997
Poland,,Real interest rate (%),1997
Portugal,,Bank nonperforming loans to total gross loans (%),1997
Portugal,,Domestic credit to private sector by banks (% of GDP),1997
Portugal,4.40086796887758,GDP growth (annual %),1997
Portugal,,Lending interest rate (%),1997
Portugal,,Real interest rate (%),1997
Qatar,,Bank nonperforming loans to total gross loans (%),1997
Qatar,30.513082607575303,Domestic credit to private sector by banks (% of GDP),1997
Qatar,,GDP growth (annual %),1997
Qatar,,Lending interest rate (%),1997
Qatar,,Real interest rate (%),1997
Romania,,Bank nonperforming loans to total gross loans (%),1997
Romania,8.29243806887032,Domestic credit to private sector by banks (% of GDP),1997
Romania,-4.84906273797031,GDP growth (annual %),1997
Romania,72.525,Lending interest rate (%),1997
Romania,-26.6906716511495,Real interest rate (%),1997
Rwanda,,Bank nonperforming loans to total gross loans (%),1997
Rwanda,8.05086864513018,Domestic credit to private sector by banks (% of GDP),1997
Rwanda,13.8497524860342,GDP growth (annual %),1997
Rwanda,16.715,Lending interest rate (%),1997
Rwanda,0.945756224840048,Real interest rate (%),1997
Samoa,,Bank nonperforming loans to total gross loans (%),1997
Samoa,19.620777076252,Domestic credit to private sector by banks (% of GDP),1997
Samoa,0.643422086771437,GDP growth (annual %),1997
Samoa,,Lending interest rate (%),1997
Samoa,,Real interest rate (%),1997
Saudi Arabia,,Bank nonperforming loans to total gross loans (%),1997
Saudi Arabia,21.508751364251598,Domestic credit to private sector by banks (% of GDP),1997
Saudi Arabia,1.10378204854823,GDP growth (annual %),1997
Saudi Arabia,,Lending interest rate (%),1997
Saudi Arabia,,Real interest rate (%),1997
Senegal,,Bank nonperforming loans to total gross loans (%),1997
Senegal,12.4052925924745,Domestic credit to private sector by banks (% of GDP),1997
Senegal,3.12403328229922,GDP growth (annual %),1997
Senegal,,Lending interest rate (%),1997
Senegal,,Real interest rate (%),1997
Seychelles,,Bank nonperforming loans to total gross loans (%),1997
Seychelles,13.696529544812,Domestic credit to private sector by banks (% of GDP),1997
Seychelles,11.9615559840765,GDP growth (annual %),1997
Seychelles,14.880833333333301,Lending interest rate (%),1997
Seychelles,13.6491538706494,Real interest rate (%),1997
Sierra Leone,,Bank nonperforming loans to total gross loans (%),1997
Sierra Leone,2.9365995237804197,Domestic credit to private sector by banks (% of GDP),1997
Sierra Leone,-5.877082014860621,GDP growth (annual %),1997
Sierra Leone,23.8675,Lending interest rate (%),1997
Sierra Leone,21.1385279495503,Real interest rate (%),1997
Singapore,,Bank nonperforming loans to total gross loans (%),1997
Singapore,96.4649236804508,Domestic credit to private sector by banks (% of GDP),1997
Singapore,8.31991652701805,GDP growth (annual %),1997
Singapore,6.3225,Lending interest rate (%),1997
Singapore,5.18489129050199,Real interest rate (%),1997
Slovak Republic,,Bank nonperforming loans to total gross loans (%),1997
Slovak Republic,,Domestic credit to private sector by banks (% of GDP),1997
Slovak Republic,5.925836799193361,GDP growth (annual %),1997
Slovak Republic,,Lending interest rate (%),1997
Slovak Republic,,Real interest rate (%),1997
Slovenia,,Bank nonperforming loans to total gross loans (%),1997
Slovenia,,Domestic credit to private sector by banks (% of GDP),1997
Slovenia,5.04979437330448,GDP growth (annual %),1997
Slovenia,,Lending interest rate (%),1997
Slovenia,,Real interest rate (%),1997
Solomon Islands,,Bank nonperforming loans to total gross loans (%),1997
Solomon Islands,7.39419205078403,Domestic credit to private sector by banks (% of GDP),1997
Solomon Islands,-1.43967362645498,GDP growth (annual %),1997
Solomon Islands,14.666666666666698,Lending interest rate (%),1997
Solomon Islands,7.913557693321941,Real interest rate (%),1997
Somalia,,Bank nonperforming loans to total gross loans (%),1997
Somalia,,Domestic credit to private sector by banks (% of GDP),1997
Somalia,,GDP growth (annual %),1997
Somalia,,Lending interest rate (%),1997
Somalia,,Real interest rate (%),1997
South Africa,,Bank nonperforming loans to total gross loans (%),1997
South Africa,61.8508726143729,Domestic credit to private sector by banks (% of GDP),1997
South Africa,2.60000211628014,GDP growth (annual %),1997
South Africa,20.0,Lending interest rate (%),1997
South Africa,11.1241911824314,Real interest rate (%),1997
Spain,,Bank nonperforming loans to total gross loans (%),1997
Spain,,Domestic credit to private sector by banks (% of GDP),1997
Spain,3.7025802853684104,GDP growth (annual %),1997
Spain,,Lending interest rate (%),1997
Spain,,Real interest rate (%),1997
Sri Lanka,,Bank nonperforming loans to total gross loans (%),1997
Sri Lanka,29.357241382409,Domestic credit to private sector by banks (% of GDP),1997
Sri Lanka,6.4053996977280905,GDP growth (annual %),1997
Sri Lanka,,Lending interest rate (%),1997
Sri Lanka,,Real interest rate (%),1997
St. Kitts and Nevis,,Bank nonperforming loans to total gross loans (%),1997
St. Kitts and Nevis,51.563887129888805,Domestic credit to private sector by banks (% of GDP),1997
St. Kitts and Nevis,6.82361911090274,GDP growth (annual %),1997
St. Kitts and Nevis,11.1648525543434,Lending interest rate (%),1997
St. Kitts and Nevis,5.95737372563152,Real interest rate (%),1997
St. Lucia,,Bank nonperforming loans to total gross loans (%),1997
St. Lucia,53.8522058823529,Domestic credit to private sector by banks (% of GDP),1997
St. Lucia,-0.6941307123991999,GDP growth (annual %),1997
St. Lucia,12.6817721325456,Lending interest rate (%),1997
St. Lucia,9.53408843043775,Real interest rate (%),1997
Sudan,,Bank nonperforming loans to total gross loans (%),1997
Sudan,2.1378987592072702,Domestic credit to private sector by banks (% of GDP),1997
Sudan,10.566736309579099,GDP growth (annual %),1997
Sudan,,Lending interest rate (%),1997
Sudan,,Real interest rate (%),1997
Suriname,,Bank nonperforming loans to total gross loans (%),1997
Suriname,17.1041020700598,Domestic credit to private sector by banks (% of GDP),1997
Suriname,5.6999986080031,GDP growth (annual %),1997
Suriname,33.15,Lending interest rate (%),1997
Suriname,31.190410309746103,Real interest rate (%),1997
Sweden,,Bank nonperforming loans to total gross loans (%),1997
Sweden,34.7321724697634,Domestic credit to private sector by banks (% of GDP),1997
Sweden,3.0705265929637404,GDP growth (annual %),1997
Sweden,7.06,Lending interest rate (%),1997
Sweden,5.45132115889976,Real interest rate (%),1997
Switzerland,,Bank nonperforming loans to total gross loans (%),1997
Switzerland,150.45864662681,Domestic credit to private sector by banks (% of GDP),1997
Switzerland,2.3401498794495,GDP growth (annual %),1997
Switzerland,,Lending interest rate (%),1997
Switzerland,,Real interest rate (%),1997
Syrian Arab Republic,,Bank nonperforming loans to total gross loans (%),1997
Syrian Arab Republic,9.83828424224265,Domestic credit to private sector by banks (% of GDP),1997
Syrian Arab Republic,1.80000000162667,GDP growth (annual %),1997
Syrian Arab Republic,,Lending interest rate (%),1997
Syrian Arab Republic,,Real interest rate (%),1997
Tajikistan,,Bank nonperforming loans to total gross loans (%),1997
Tajikistan,,Domestic credit to private sector by banks (% of GDP),1997
Tajikistan,1.68067413588065,GDP growth (annual %),1997
Tajikistan,23.145,Lending interest rate (%),1997
Tajikistan,-25.480117627996997,Real interest rate (%),1997
Tanzania,,Bank nonperforming loans to total gross loans (%),1997
Tanzania,3.54534822138345,Domestic credit to private sector by banks (% of GDP),1997
Tanzania,3.52527819135221,GDP growth (annual %),1997
Tanzania,26.27,Lending interest rate (%),1997
Tanzania,4.71257839894133,Real interest rate (%),1997
Thailand,,Bank nonperforming loans to total gross loans (%),1997
Thailand,166.503686593876,Domestic credit to private sector by banks (% of GDP),1997
Thailand,-2.7535751531408197,GDP growth (annual %),1997
Thailand,13.645833333333302,Lending interest rate (%),1997
Thailand,8.83409476385561,Real interest rate (%),1997
Togo,,Bank nonperforming loans to total gross loans (%),1997
Togo,17.6892736874075,Domestic credit to private sector by banks (% of GDP),1997
Togo,14.377377572517199,GDP growth (annual %),1997
Togo,,Lending interest rate (%),1997
